index,Year sold,Month sold,Street,Kind,Number of rooms,Floor,Squared meter,Price
7104,2017,11,המפוחית,דירה בבית קומות,3.0,3.0,68.7,1700000
7105,2017,11,הפסנתר,דירה בבית קומות,4.0,3.0,97.9,2000000
7106,2017,11,גלילי ישראל,דירה בבית קומות,5.0,1.0,122.0,2700000
7107,2017,11,בן אליעזר,דירה בבית קומות,4.5,2.0,94.55,1690000
7108,2017,11,קרל נטר,דירה בבית קומות,3.0,4.0,61.81,1435000
7109,2017,11,תורה ועבודה,דירה בבית קומות,3.0,3.0,47.7,1190000
7110,2017,11,"רמב""ם",דירה בבית קומות,3.0,1.0,63.4,1510000
7111,2017,11,הגדוד העברי,דירה בבית קומות,3.0,4.0,59.65,1060000
7112,2017,11,"ביל""ו",דירה בבית קומות,4.0,2.0,89.36,1830000
7113,2017,11,הדגל העברי,דירה בבית קומות,3.0,6.0,81.0,1650000
7114,2017,11,אלקבץ,דירה בבית קומות,5.0,5.0,120.4,2329000
7115,2017,11,מבצע משה,דירה בבית קומות,4.0,6.0,102.0,1035000
7116,2017,11,הכובש,דירה בבית קומות,3.0,1.0,62.39,1440000
7117,2017,11,מאירוביץ,דירה בבית קומות,3.0,2.0,73.59,1350000
7118,2017,11,רוטשילד,דירה בבית קומות,4.0,7.0,83.0,1520000
7119,2017,11,ירושלים,דירה בבית קומות,5.0,9.0,143.5,3450000
7120,2017,11,ז'בוטינסקי,דירה בבית קומות,3.0,2.0,54.66,1370000
7121,2017,11,העסיס,דירה בבית קומות,4.0,1.0,92.6,1500000
7122,2017,11,אלקלעי,דירה בבית קומות,4.0,2.0,74.9,1532000
7123,2017,11,הכובש,דירה בבית קומות,4.0,3.0,70.08,1515000
7124,2017,11,גלילי ישראל,דירה בבית קומות,5.0,11.0,130.0,3475000
7125,2017,11,אנילביץ,דירה בבית קומות,3.0,2.0,64.6,1390000
7126,2017,11,הנגיד,דירה בבית קומות,3.0,3.0,69.0,1650000
7127,2017,11,עולי הגרדום,דירה בבית קומות,4.0,5.0,115.0,1850000
7128,2017,11,הס,דירה בבית קומות,5.0,6.0,125.0,2391000
7129,2017,11,פרופ' נחום,דירה בבית קומות,4.0,2.0,80.0,1700000
7130,2017,11,עולי הגרדום,דירה בבית קומות,3.0,4.0,57.0,1650000
7131,2017,11,השדה,דירה בבית קומות,4.0,2.0,126.38,2200000
7132,2017,11,שפירא צבי הרמן,דירה בבית קומות,4.0,3.0,92.69,1765000
7133,2017,11,הגלים,דירה בבית קומות,4.0,6.0,101.1,1935000
7134,2017,11,חיל הרגלים,דירה בבית קומות,3.5,6.0,70.0,1540000
7135,2017,11,נחמה,דירה בבית קומות,2.0,2.0,57.9,1300000
7136,2017,11,קרון אהרון,דירה בבית קומות,2.5,1.0,50.25,1300000
7137,2017,11,אלירז שלמה,דירה בבית קומות,3.0,4.0,75.0,1565000
7138,2017,11,תורה ועבודה,דירה בבית קומות,3.0,1.0,39.0,1370000
7139,2017,11,הסחלב,דירה בבית קומות,3.0,1.0,66.6,1405000
7140,2017,11,העסיס,דירה בבית קומות,4.0,2.0,93.6,1930000
7141,2017,11,חיל האויר,דירה בבית קומות,4.0,9.0,96.25,2250000
7142,2017,11,ביאליק,דירה בבית קומות,2.5,6.0,69.0,1670000
7143,2017,11,עולי הגרדום,דירה בבית קומות,4.0,2.0,110.32,1350000
7144,2017,11,קשת,קוטג' דו משפחתי,6.0,1.0,180.0,6400000
7145,2017,11,"רש""י",דירה בבית קומות,3.0,1.0,70.0,1680000
7146,2017,11,מעגל השלום,דירה בבית קומות,4.0,3.0,89.0,2150000
7147,2017,11,נחמה,דירה בבית קומות,5.0,1.0,122.7,2175000
7148,2017,11,הגדוד העברי,דירת גג,5.0,1.0,83.74,1900000
7149,2017,11,"רש""י",דירה,3.0,1.0,71.0,1680000
7150,2017,11,"הנצי""ב מוולוז'ין",דירה בבית קומות,5.0,0.0,141.0,2570000
7151,2017,11,נחמה,דירה,5.0,4.0,118.0,2175000
7152,2017,11,הרב גורן,דירה בבית קומות,3.0,4.0,65.4,2040000
7153,2017,11,הרצל,דירה בבית קומות,4.0,1.0,65.43,1350000
7154,2017,11,נחמה,דירה בבית קומות,4.0,1.0,100.53,1805000
7155,2017,11,ברניצקי נתן,דירה בבית קומות,3.0,5.0,63.78,1480000
7156,2017,11,וקסלר משה,דירה בבית קומות,2.5,2.0,47.3,960000
7157,2017,11,אלירז שלמה,דירה בבית קומות,4.0,18.0,109.0,1938000
7158,2017,11,ז'בוטינסקי,דירה בבית קומות,3.0,2.0,65.74,1260000
7159,2017,11,גרינבוים,דירה בבית קומות,3.0,1.0,55.6,1305000
7160,2017,11,שוחט מניה,דירה בבית קומות,3.0,4.0,53.76,1160000
7161,2017,11,הקישון,דירה בבית קומות,4.0,1.0,92.0,1740000
7162,2017,11,הרב נריה,דירה בבית קומות,4.0,1.0,101.32,2060000
7163,2017,11,קרון אהרון,דירה בבית קומות,2.5,1.0,57.54,1340000
7164,2017,11,הורוביץ,דירה בבית קומות,3.0,3.0,55.68,1285000
7165,2017,11,הרותם,דירה בבית קומות,5.0,4.0,118.0,1900000
7166,2017,11,ז'בוטינסקי,דירה בבית קומות,3.0,4.0,57.57,1390000
7167,2017,11,שפירא צבי הרמן,דירה בבית קומות,4.0,6.0,101.19,1690000
7168,2017,11,הרצל,דירה בבית קומות,2.0,2.0,55.0,1250000
7169,2017,11,מעגל השלום,דירה בבית קומות,4.0,8.0,97.0,2300000
7170,2017,11,טרכטנברג,דירה בבית קומות,4.5,5.0,108.72,1600000
7171,2017,11,החלמונית,דירה בבית קומות,4.0,2.0,110.0,1725000
7172,2017,11,עין דור,דירה,4.0,4.0,98.0,2090000
7173,2017,11,שיבת ציון,דירה בבית קומות,4.0,6.0,99.0,1750000
7174,2017,11,מורדי הגטאות,דירה בבית קומות,3.0,9.0,71.8,1390000
7175,2017,11,וולפסון,דירה בבית קומות,5.0,4.0,113.94,2485000
7176,2017,11,האחים סמילצ'נסקי,דירה בבית קומות,5.0,2.0,113.0,2900000
7177,2017,11,הירשפלד,דירה בבית קומות,3.0,3.0,55.81,1625000
7178,2017,11,סוקולוב,דירה בבית קומות,3.0,0.0,72.3,1410000
7179,2017,11,צייטלין,דירה בבית קומות,4.0,3.0,70.0,1520000
7180,2017,11,הנרקיס,דירה בבית קומות,3.5,1.0,76.7,1525000
7181,2017,11,יעקב,דירה בבית קומות,3.0,3.0,62.5,1100000
7182,2017,11,בן אליעזר,דירה בבית קומות,5.0,4.0,119.0,2020000
7183,2017,11,בן אליעזר,דירה בבית קומות,5.0,3.0,108.39,1795000
7184,2017,11,אלקבץ,דירה בבית קומות,3.0,1.0,65.82,1700000
7185,2017,11,חיל הצנחנים,דירה בבית קומות,4.0,3.0,84.9,1550000
7186,2017,11,הורוביץ,דירה בבית קומות,4.0,4.0,71.65,1280000
7187,2017,11,קרן היסוד,דירה בבית קומות,2.5,4.0,57.5,1250000
7188,2017,11,רוטשילד,דירה בבית קומות,4.0,4.0,83.0,1425000
7189,2017,11,גבעתי,דירה בבית קומות,4.0,2.0,96.0,1580000
7190,2017,11,גלוסקין,דירה בבית קומות,4.0,2.0,91.0,1530000
7191,2017,11,טיומקין,דירה בבית קומות,5.0,2.0,125.0,2340000
7192,2017,11,טרכטנברג,דירה בבית קומות,3.0,2.0,65.4,1475000
7193,2017,11,האחים אוסטשינסקי,דירה בבית קומות,3.0,3.0,63.2,1290000
7194,2017,11,עין דור,דירה בבית קומות,4.0,4.0,98.0,2090000
7195,2017,11,התאנה,דירה בבית קומות,3.0,2.0,63.77,1600000
7196,2017,11,הרב שלינקה יצחק,דירה בבית קומות,4.0,6.0,123.0,2330000
7197,2017,11,דוידזון,דירה בבית קומות,3.0,1.0,80.0,1590000
7198,2017,11,הגת,דירה בבית קומות,5.0,6.0,109.7,1930000
7199,2017,11,הסחלב,דירה בבית קומות,3.0,1.0,57.0,1250000
7200,2017,11,המפרש,קוטג' דו משפחתי,5.0,1.0,161.0,6420000
7201,2017,11,ויניק,דירה בבית קומות,4.0,4.0,77.5,1680000
7202,2017,11,פופל מרדכי,דירה בבית קומות,6.0,1.0,113.0,1730000
7203,2017,11,"איתמר בן אב""י",דירה בבית קומות,3.0,1.0,69.0,800000
7204,2017,11,מעונות ברכה,דירה בבית קומות,3.0,1.0,90.0,1550000
7205,2017,11,אוסישקין,דירה בבית קומות,4.0,3.0,94.17,1590000
7206,2017,11,גרינשפן הרשל,דירה בבית קומות,2.0,2.0,41.8,1190000
7207,2017,11,גלוסקין,דירת גן,5.0,1.0,115.6,1850000
7208,2017,11,שפירא צבי הרמן,דירה בבית קומות,4.0,6.0,101.19,1690000
7209,2017,11,הצפירה,דירה בבית קומות,3.0,1.0,46.2,1150000
7210,2017,11,הקוקיה,דירה בבית קומות,5.0,3.0,131.5,2335000
7211,2017,11,חיל ההנדסה,דירה בבית קומות,4.0,3.0,89.86,1775000
7212,2017,11,ברזילי,דירה בבית קומות,5.0,4.0,107.92,2305000
7213,2017,11,חיל החימוש,דירה בבית קומות,5.0,3.0,125.0,2050000
7214,2017,11,ברניצקי נתן,דירה בבית קומות,3.0,3.0,104.0,1290000
7215,2017,11,"ריב""ל",דירה בבית קומות,4.0,3.0,94.3,1950000
7216,2017,11,אברבנאל,דירה בבית קומות,4.0,3.0,95.46,1480000
7217,2017,11,פינשטיין יונה צבי,דירה בבית קומות,4.0,4.0,78.29,1620000
7218,2017,11,הגדוד העברי,דירה בבית קומות,4.0,1.0,81.95,1450000
7219,2017,11,בן אליעזר,דירה בבית קומות,3.0,1.0,68.28,1505000
7220,2017,11,גלילי ישראל,דירה בבית קומות,5.0,5.0,122.0,2850000
7221,2017,11,הורוביץ,דירה בבית קומות,3.0,1.0,54.67,1250000
7222,2017,11,המפוחית,דירה בבית קומות,3.5,5.0,84.0,1670000
7223,2017,11,לוין מיכאל וחנה,דירה בבית קומות,3.0,2.0,70.68,1265000
7224,2017,11,ברניצקי נתן,דירה בבית קומות,3.0,4.0,60.16,1200000
7225,2017,11,הרותם,דירה בבית קומות,3.0,1.0,79.0,1410000
7226,2017,11,רמז,דירה בבית קומות,3.5,4.0,100.0,1665000
7227,2017,11,ההתיישבות,דירה בבית קומות,5.0,7.0,118.93,2650000
7228,2017,11,העוגב,דירה בבית קומות,4.0,4.0,103.0,2035000
7229,2017,11,אבן חן,דירה בבית קומות,3.0,4.0,86.0,1800000
7230,2017,11,לבונטין,דירה בבית קומות,5.0,6.0,149.08,3400000
7231,2017,11,פופל מרדכי,דירה בבית קומות,5.0,4.0,109.5,1765000
7232,2017,11,"ביל""ו",דירה בבית קומות,3.0,1.0,60.82,1040000
7233,2017,11,"אח""י להב",דירה בבית קומות,5.0,17.0,114.29,2700000
7234,2017,11,הסמדר,דירה בבית קומות,4.0,4.0,86.7,1800000
7235,2017,11,תרשיש,דירה בבית קומות,4.0,6.0,88.1,2075000
7236,2017,11,גולדה מאיר,דירה בבית קומות,4.0,12.0,119.8,2535000
7237,2017,11,הרב שלינקה יצחק,דירה בבית קומות,4.0,6.0,120.0,2420000
7238,2017,11,גלילי ישראל,דירה בבית קומות,5.0,8.0,130.0,3100000
7239,2017,11,מרגולין,דירה בבית קומות,3.0,3.0,48.37,337000
7240,2017,11,הפרדס הראשון,דירה בבית קומות,5.0,4.0,83.93,2285000
7241,2017,11,"פיק""א",דירה בבית קומות,4.0,2.0,100.0,2000000
7242,2017,11,נחמה,דירה בבית קומות,4.0,3.0,100.53,1880000
7243,2017,11,שרירא שמואל,דירה בבית קומות,4.0,4.0,82.85,1250000
7244,2017,11,גבעתי,דירה בבית קומות,3.5,4.0,92.74,1420000
7245,2017,11,הצופים,דירה בבית קומות,3.0,1.0,73.3,1600000
7246,2017,11,אלחריזי,דירה בבית קומות,4.0,2.0,106.4,2180000
7247,2017,11,רוטשילד,דירה בבית קומות,3.5,4.0,86.22,1370000
7248,2017,11,גיסין,דירה בבית קומות,4.0,2.0,97.14,1520000
7249,2017,11,חיל האויר,דירה בבית קומות,4.0,5.0,98.4,2150000
7250,2017,11,טיומקין,דירה בבית קומות,5.0,8.0,111.7,1860000
7251,2017,11,חיל האויר,דירה בבית קומות,4.0,10.0,91.95,2370000
7252,2017,10,משמר הירדן,דירה בבית קומות,4.0,4.0,83.04,1530000
7253,2017,10,גלילי ישראל,דירה בבית קומות,5.0,15.0,138.0,3100000
7254,2017,10,קורצ'ק יאנוש,דירה בבית קומות,2.0,1.0,49.0,1185000
7255,2017,10,חיל האויר,דירה בבית קומות,4.0,8.0,96.25,2430000
7256,2017,10,דוידזון,דירה בבית קומות,4.0,4.0,85.0,1800000
7257,2017,10,"הרשב""א",דירה בבית קומות,4.0,8.0,83.59,1050000
7258,2017,10,"הרשב""א",דירה בבית קומות,3.0,7.0,65.4,1690000
7259,2017,10,הרותם,דירה בבית קומות,3.0,2.0,62.1,1430000
7260,2017,10,לבונטין,דירה בבית קומות,5.0,4.0,117.08,2529000
7261,2017,10,מרגולין,דירה בבית קומות,3.0,3.0,84.0,1100000
7262,2017,10,החליל,דירה בבית קומות,3.0,2.0,67.09,1620000
7263,2017,10,הפורצים,דירה בבית קומות,4.0,3.0,113.0,1775000
7264,2017,10,אש שלום,דירה בבית קומות,3.0,2.0,47.0,1200000
7265,2017,10,הנופר,דירה בבית קומות,5.0,4.0,106.72,1845000
7266,2017,10,לילינבלום,דירה בבית קומות,3.5,2.0,82.91,1300000
7267,2017,10,"עגנון ש""י",דירה בבית קומות,3.0,4.0,39.0,1050000
7268,2017,10,קרן היסוד,דירה בבית קומות,3.0,1.0,56.32,600000
7269,2017,10,גלילי ישראל,דירה בבית קומות,5.0,10.0,120.0,2680000
7270,2017,10,יברבוים,דירת גג,6.0,4.0,124.97,2600000
7271,2017,10,האחים סולימן,דירה בבית קומות,4.0,6.0,96.8,1850000
7272,2017,10,גולדה מאיר,דירה בבית קומות,4.0,2.0,104.72,2375000
7273,2017,10,גיבשטיין יהושע,דירה בבית קומות,3.0,3.0,63.09,1225000
7274,2017,10,"צ""ג בנות",דירה בבית קומות,3.0,1.0,73.53,1300000
7275,2017,10,ויניק,דירה בבית קומות,5.0,6.0,125.0,2750000
7276,2017,10,גבעתי,דירה בבית קומות,4.0,8.0,109.15,1830000
7277,2017,10,חבקוק שלום,דירה בבית קומות,3.0,4.0,61.69,1370000
7278,2017,10,בן גוריון,דירה בבית קומות,5.0,9.0,124.93,2800000
7279,2017,10,אוסישקין,דירה בבית קומות,3.5,4.0,76.72,1210000
7280,2017,10,נחמה,דירה בבית קומות,4.0,2.0,80.28,1850000
7281,2017,10,ראובן ובת שבע,דירה בבית קומות,3.5,7.0,86.0,1320000
7282,2017,10,הרצל,דירה בבית קומות,4.0,4.0,98.16,1040000
7283,2017,10,רמז,דירה בבית קומות,3.0,2.0,65.78,1320000
7284,2017,10,יהודה לייב,דירה בבית קומות,3.0,1.0,68.48,1305000
7285,2017,10,הירשפלד,דירה בבית קומות,2.0,3.0,40.0,1170000
7286,2017,10,דרור,דירה בבית קומות,2.0,4.0,60.0,1170000
7287,2017,10,קידוש השם,דירה בבית קומות,4.0,5.0,97.0,1600000
7288,2017,10,הורוביץ,דירה בבית קומות,3.5,4.0,62.43,1420000
7289,2017,10,לנדאו,דירה בבית קומות,3.5,2.0,80.88,1500000
7290,2017,10,גנוסר,דירה בבית קומות,3.0,2.0,60.5,1635000
7291,2017,10,הנחשול,דירה בבית קומות,4.0,7.0,92.09,2105000
7292,2017,10,שוחט מניה,דירה בבית קומות,4.0,3.0,88.1,1770000
7293,2017,10,הורוביץ,דירה בבית קומות,3.0,3.0,58.82,1320000
7294,2017,10,גלילי ישראל,דירה בבית קומות,5.0,9.0,122.0,2930000
7295,2017,10,הזהבית,דירה בבית קומות,3.5,1.0,76.7,1430000
7296,2017,10,הנגיד,דירה בבית קומות,3.0,1.0,63.0,750000
7297,2017,10,יוחנן הסנדלר,דירה בבית קומות,4.0,10.0,83.3,1850000
7298,2017,10,"שז""ר זלמן",דירה בבית קומות,3.5,6.0,78.0,1520000
7299,2017,10,בוגלה יונה,דירה בבית קומות,5.0,2.0,113.0,2200000
7300,2017,10,דוידזון,דירה בבית קומות,4.0,5.0,94.25,1585000
7301,2017,10,הרב גורן,דירה בבית קומות,5.0,5.0,121.11,2380000
7302,2017,10,התזמורת,דירה בבית קומות,3.0,3.0,67.0,1640000
7303,2017,10,קורצ'ק יאנוש,דירה בבית קומות,2.0,3.0,49.0,1060000
7304,2017,10,הנגיד,דירה בבית קומות,4.0,1.0,104.0,1920000
7305,2017,10,אברבנאל,דירה בבית קומות,4.0,1.0,95.46,1615000
7306,2017,10,המפוחית,דירת גן,5.0,0.0,102.3,2449000
7307,2017,10,אברמוביץ,דירה בבית קומות,4.0,4.0,99.06,1750000
7308,2017,10,התזמורת,דירה בבית קומות,4.0,4.0,88.51,2200000
7309,2017,10,חזון איש,דירה בבית קומות,3.0,1.0,79.47,1300000
7310,2017,10,עולי הגרדום,דירה בבית קומות,4.0,5.0,90.0,1800000
7311,2017,10,מיכה יוסף,דירה בבית קומות,5.0,5.0,135.0,2330000
7312,2017,10,חיל הרגלים,דירה בבית קומות,3.0,1.0,68.09,1370000
7313,2017,10,הקוקיה,דירה בבית קומות,4.0,5.0,97.0,1830000
7314,2017,10,התורמוס,דירה בבית קומות,4.0,1.0,97.0,2000000
7315,2017,10,האחים סולימן,דירה בבית קומות,4.0,4.0,93.7,1875000
7316,2017,10,"רש""י",דירה בבית קומות,4.0,2.0,74.95,1470000
7317,2017,10,הסמדר,דירה בבית קומות,4.0,1.0,100.9,1029999
7318,2017,10,הירשפלד,דירה בבית קומות,4.0,2.0,87.27,1600000
7319,2017,10,האחים סולימן,דירה בבית קומות,3.0,1.0,67.02,1630000
7320,2017,10,סופר יעקב,דירה בבית קומות,3.0,4.0,77.6,1400000
7321,2017,10,לוין אשר,דירה בבית קומות,3.0,1.0,71.56,919000
7322,2017,10,צייטלין,דירה בבית קומות,2.5,2.0,47.9,1020000
7323,2017,10,רמז,דירה בבית קומות,4.0,3.0,77.82,1760000
7324,2017,10,הנגיד,דירה בבית קומות,4.0,5.0,95.6,2080000
7325,2017,10,לילינבלום,דירה בבית קומות,4.0,4.0,80.26,1825000
7326,2017,10,האבות,דירה בבית קומות,5.0,2.0,102.0,1790000
7327,2017,10,אורנבך אשר,דירה בבית קומות,5.0,1.0,125.0,2635000
